scope,state,government_level,category,cat_code,organization,url,discovered_from,verification_status
MH,Maharashtra,state_or_ut,Others - Maharashtra,OTHR,"Right to Information Online (RTI), Maharashtra",https://rtionline.maharashtra.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
MH,Maharashtra,state_or_ut,Others - Maharashtra,OTHR,"Sanjay Gandhi National Park, Maharashtra",https://sgnp.maharashtra.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
MH,Maharashtra,state_or_ut,Others - Maharashtra,OTHR,"Santacruz Electronic Export Processing Zone (SEEPZ), Maharashtra",https://seepz.gov.in/introduction,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
MH,Maharashtra,state_or_ut,Others - Maharashtra,OTHR,"Scholarship - Social Justice and Special Assistance Department, Maharashtra",https://mahaeschol.maharashtra.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
MH,Maharashtra,state_or_ut,Others - Maharashtra,OTHR,"Sevaarth Mahakosh, Maharashtra",https://sevaarth.mahakosh.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
MH,Maharashtra,state_or_ut,Others - Maharashtra,OTHR,"Sindhudurg Police, Maharashtra",https://sindhudurgpolice.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
MH,Maharashtra,state_or_ut,Others - Maharashtra,OTHR,"State Council of Educational Research and Training, Maharashtra",https://www.maa.ac.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
MH,Maharashtra,state_or_ut,Others - Maharashtra,OTHR,"Thane Rural Police, Maharashtra",https://thaneruralpolice.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
MH,Maharashtra,state_or_ut,Others - Maharashtra,OTHR,"The Brihanmumbai Electric Supply & Transport Undertaking | of the Brihanmumbai Mahanagarpalika, Maharashtra",https://www.bestundertaking.com,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
MH,Maharashtra,state_or_ut,Others - Maharashtra,OTHR,"Vasantrao Naik Sheti Swavlamban Mission (VNSSM), Amravati, Maharashtra",https://vnss-mission.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
MH,Maharashtra,state_or_ut,Others - Maharashtra,OTHR,"Wardha Police, Maharashtra",https://wardhapolice.co.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
MH,Maharashtra,state_or_ut,Others - Maharashtra,OTHR,"Washim Police, Maharashtra",https://washimpolice.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
MH,Maharashtra,state_or_ut,Others - Maharashtra,OTHR,"e-Search Portal - Department of Registration & Stamps, Maharashtra",https://freesearchigrservice.maharashtra.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
MH,Maharashtra,state_or_ut,Others - Maharashtra,OTHR,"eProcurement System, Maharashtra",https://mahatenders.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
MH,Maharashtra,state_or_ut,Schemes / Programmes / Missions / Applications - Maharashtra,SPMA,"ARTHWAHINI - Management System for TreasuryNet, Maharashtra",https://arthwahini.mahakosh.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
MH,Maharashtra,state_or_ut,Schemes / Programmes / Missions / Applications - Maharashtra,SPMA,"Aaple Sarkar DBT Portal (Direct Benefit Transfer), Maharashtra",https://mahadbt.maharashtra.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
MH,Maharashtra,state_or_ut,Schemes / Programmes / Missions / Applications - Maharashtra,SPMA,Central Goods and Services Tax Mumbai Zone (CGST Mumbai Zone),https://cgstmumbai.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
MH,Maharashtra,state_or_ut,Schemes / Programmes / Missions / Applications - Maharashtra,SPMA,"Charitable Hospital Helpdesk, Maharashtra",https://charitymedicalhelpdesk.maharashtra.gov.in/Home/Index,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
MH,Maharashtra,state_or_ut,Schemes / Programmes / Missions / Applications - Maharashtra,SPMA,"Electricity Ombudsman(Mumbai), Maharashtra",https://www.mercombudsman.org.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
MH,Maharashtra,state_or_ut,Schemes / Programmes / Missions / Applications - Maharashtra,SPMA,"Farmer Scrutiny Portal, Maharashtra",https://agridbtworkflow.mahaonline.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
MH,Maharashtra,state_or_ut,Schemes / Programmes / Missions / Applications - Maharashtra,SPMA,"KOSHWAHINI - Information System Project, Maharashtra",https://koshwahini.mahakosh.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
MH,Maharashtra,state_or_ut,Schemes / Programmes / Missions / Applications - Maharashtra,SPMA,"Konkan Post Lottery System, Maharashtra",https://postlottery1.mhada.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
MH,Maharashtra,state_or_ut,Schemes / Programmes / Missions / Applications - Maharashtra,SPMA,Maharashtra Apprenticeship Promotion Scheme (MAPS),https://maps.dvet.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
MH,Maharashtra,state_or_ut,Schemes / Programmes / Missions / Applications - Maharashtra,SPMA,Maharashtra Emergency Response System,https://dial112.mahapolice.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
MH,Maharashtra,state_or_ut,Schemes / Programmes / Missions / Applications - Maharashtra,SPMA,Maharashtra Farmer Registry,https://mhfr.agristack.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
MH,Maharashtra,state_or_ut,Schemes / Programmes / Missions / Applications - Maharashtra,SPMA,"Maharashtra State Eligibility Test (MH-SET) for Assistant Professor, Pune University, Maharashtra",https://setexam.unipune.ac.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
MH,Maharashtra,state_or_ut,Schemes / Programmes / Missions / Applications - Maharashtra,SPMA,"Maharashtra State Rural Livelihoods Mission, Maharashtra",https://www.umed.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
MH,Maharashtra,state_or_ut,Schemes / Programmes / Missions / Applications - Maharashtra,SPMA,"Mahavitran - Maharashtra State Electricity Distribution Company Limited, Maharashtra",https://wss.mahadiscom.in/wss/wss,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
MH,Maharashtra,state_or_ut,Schemes / Programmes / Missions / Applications - Maharashtra,SPMA,"Mukhya Mantri Gram Sadak Yojana (MMGSY), Maharashtra",https://woms.mahaonline.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
MH,Maharashtra,state_or_ut,Schemes / Programmes / Missions / Applications - Maharashtra,SPMA,"National Health Mission, Maharashtra",https://www.nrhm.maharashtra.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
MH,Maharashtra,state_or_ut,Schemes / Programmes / Missions / Applications - Maharashtra,SPMA,"State Common Entrance Test Cell, Maharashtra",https://cetcell.mahacet.org,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
MH,Maharashtra,state_or_ut,Schemes / Programmes / Missions / Applications - Maharashtra,SPMA,"Vaidhmapan, Legal Metrology Department, Maharashtra",https://www.vaidhmapan.maharashtra.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
MH,Maharashtra,state_or_ut,Schemes / Programmes / Missions / Applications - Maharashtra,SPMA,National Feeder Monitoring System,https://nfms.powermin.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
MH,Maharashtra,state_or_ut,Schemes / Programmes / Missions / Applications - Maharashtra,SPMA,Sustainable Agrarian Mission on use of Agri-Residue in Thermal Power Plants (SAMARTH),https://samarth.powermin.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
MH,Maharashtra,state_or_ut,Schemes / Programmes / Missions / Applications - Maharashtra,SPMA,Revamped Distribution Sector Scheme (RDSS),https://rdss.powermin.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
MH,Maharashtra,state_or_ut,Schemes / Programmes / Missions / Applications - Maharashtra,SPMA,Indian Railways Institute of Transport Management (IRITM),https://iritmold.indianrailways.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Departments - Meghalaya,E003,"Agriculture and Family Welfare Department, Meghalaya",https://megagriculture.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Departments - Meghalaya,E003,"Animal Husbandry and Veterinary Department, Meghalaya",https://megahvt.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Departments - Meghalaya,E003,"Arts and Culture Department, Meghalaya",https://megartsculture.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Departments - Meghalaya,E003,"Border Areas Development Department, Meghalaya",https://megbad.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Departments - Meghalaya,E003,"Co-operation Department, Meghalaya",https://megcooperation.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Departments - Meghalaya,E003,"Commerce and Industries Department, Meghalaya",https://megindustry.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Departments - Meghalaya,E003,"Community and Rural Development Department, Meghalaya",https://megcnrd.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Departments - Meghalaya,E003,"District Council Affairs Department, Meghalaya",https://megdca.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Departments - Meghalaya,E003,"Education Department, Meghalaya",https://megeducation.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Departments - Meghalaya,E003,"Excise Department, Meghalaya",https://excise.meghalaya.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Departments - Meghalaya,E003,"Finance Department, Meghalaya",https://megfinance.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Departments - Meghalaya,E003,"Fisheries Department, Meghalaya",https://fisheries.meghalaya.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Departments - Meghalaya,E003,"Food, Civil Supplies and Consumer Affairs Department, Meghalaya",https://megfcsca.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Departments - Meghalaya,E003,"Forests and Environment Department, Meghalaya",https://megforest.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Departments - Meghalaya,E003,"General Administration Department, Meghalaya",https://gad.meghalaya.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Departments - Meghalaya,E003,"Health and Family Welfare Department, Meghalaya",https://meghealth.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Departments - Meghalaya,E003,"Home (Police) Department, Meghalaya",https://megpolice.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Departments - Meghalaya,E003,"Home (Political) Department, Meghalaya",https://homepolitical.meghalaya.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Departments - Meghalaya,E003,"Housing Department, Meghalaya",https://meghousing.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Departments - Meghalaya,E003,"Information Technology & Communication Department, Meghalaya",https://ditmeghalaya.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Departments - Meghalaya,E003,"Information and Public Relations Department, Meghalaya",https://megipr.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Departments - Meghalaya,E003,"Labour and Employment Department, Meghalaya",https://dectmeg.nic.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Departments - Meghalaya,E003,National Feeder Monitoring System,https://nfms.powermin.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Departments - Meghalaya,E003,Sustainable Agrarian Mission on use of Agri-Residue in Thermal Power Plants (SAMARTH),https://samarth.powermin.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Departments - Meghalaya,E003,Revamped Distribution Sector Scheme (RDSS),https://rdss.powermin.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Departments - Meghalaya,E003,Indian Railways Institute of Transport Management (IRITM),https://iritmold.indianrailways.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Departments - Meghalaya,E003,"Law Department, Meghalaya",https://meglaw.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Departments - Meghalaya,E003,"Legal Metrology Department, Meghalaya",https://megweights.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Departments - Meghalaya,E003,"Mining and Geology Department, Meghalaya",https://megdmg.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Departments - Meghalaya,E003,"Personnel and Aministrative Reforms Department, Meghalaya",https://personnel.meghalaya.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Departments - Meghalaya,E003,"Planning Department, Meghalaya",https://megplanning.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Departments - Meghalaya,E003,"Printing and Stationery Department, Meghalaya",https://megpns.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Departments - Meghalaya,E003,"Prisons and Correctional Services Department, Meghalaya",https://megprisons.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Departments - Meghalaya,E003,"Programme Implementation and Evaluation Department, Meghalaya",https://megpied.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Departments - Meghalaya,E003,"Public Health Engineering Department, Meghalaya",https://megphed.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Departments - Meghalaya,E003,"Public Works Department, Meghalaya",https://megpwd.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Departments - Meghalaya,E003,"Revenue and Disaster Management Department, Meghalaya",https://megrevenuedm.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Departments - Meghalaya,E003,"Secretariat Administration Department, Meghalaya",https://sad.meghalaya.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Departments - Meghalaya,E003,"Sericulture and Weaving Department, Meghalaya",https://megseriloom.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Departments - Meghalaya,E003,"Social Welfare Department, Meghalaya",https://megsocialwelfare.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Departments - Meghalaya,E003,"Soil and Water Conservation Department, Meghalaya",https://megsoil.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Departments - Meghalaya,E003,"Sports and Youth Affairs Department, Meghalaya",https://megsports.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Departments - Meghalaya,E003,"Taxation Department, Meghalaya",https://meggst.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Departments - Meghalaya,E003,"Tourism Department, Meghalaya",https://www.meghalayatourism.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Departments - Meghalaya,E003,"Transport Department, Meghalaya",https://megtransport.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Departments - Meghalaya,E003,"Urban Affairs Department, Meghalaya",https://megurban.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Departments - Meghalaya,E003,"Water Resources Department, Meghalaya",https://megwaterresources.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Directorates / Commissionerates - Meghalaya,E004,"Directorate of Civil Defence & Home Guards, Meghalaya",https://meghomeguards.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Directorates / Commissionerates - Meghalaya,E004,"Directorate of Excise, Meghalaya",https://stateexcise.meghalaya.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Directorates / Commissionerates - Meghalaya,E004,"Fire & Emergency Service, Meghalaya",https://megfireservice.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Directorates / Commissionerates - Meghalaya,E004,"Mid Day Meal Scheme, Directorate of School Education & Literacy, Meghalaya",https://mdmsmeghalaya.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Directorates / Commissionerates - Meghalaya,E004,"Office of the State Commissioner for Persons with Disabilities, Meghalaya",https://megscpwd.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Directorates / Commissionerates - Meghalaya,E004,National Feeder Monitoring System,https://nfms.powermin.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Directorates / Commissionerates - Meghalaya,E004,Sustainable Agrarian Mission on use of Agri-Residue in Thermal Power Plants (SAMARTH),https://samarth.powermin.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Directorates / Commissionerates - Meghalaya,E004,Revamped Distribution Sector Scheme (RDSS),https://rdss.powermin.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Directorates / Commissionerates - Meghalaya,E004,Indian Railways Institute of Transport Management (IRITM),https://iritmold.indianrailways.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Academies / Institutions - Meghalaya,E009,"Administrative Training Institute, Meghalaya",https://mati.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Academies / Institutions - Meghalaya,E009,"Department of Management, North Eastern Hill University, Tura Campus, Meghalaya",https://nehumba.nic.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Academies / Institutions - Meghalaya,E009,"District Institute of Education and Training, Baghmara, Meghalaya",https://dietbaghmara.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Academies / Institutions - Meghalaya,E009,"District Institute of Education and Training, Nongpoh, Meghalaya",https://dietnongpoh.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Academies / Institutions - Meghalaya,E009,"District Institute of Education and Training, Nongstoin, Meghalaya",https://dietnongstoin.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Academies / Institutions - Meghalaya,E009,"Martin Luther Christian University, (MICU), Shillong, Meghalaya",https://www.mlcuniv.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Academies / Institutions - Meghalaya,E009,"State Institute of Rural Development (SIRD), Meghalaya",https://megsird.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Academies / Institutions - Meghalaya,E009,"The Institute of Chartered Financial Analysts of India University (ICFAI), Meghalaya",https://www.iumeghalaya.edu.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Academies / Institutions - Meghalaya,E009,National Feeder Monitoring System,https://nfms.powermin.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Academies / Institutions - Meghalaya,E009,Sustainable Agrarian Mission on use of Agri-Residue in Thermal Power Plants (SAMARTH),https://samarth.powermin.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Academies / Institutions - Meghalaya,E009,Revamped Distribution Sector Scheme (RDSS),https://rdss.powermin.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Academies / Institutions - Meghalaya,E009,Indian Railways Institute of Transport Management (IRITM),https://iritmold.indianrailways.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Boards / Undertakings - Meghalaya,E011,"Meghalaya Board of School Education (MBOSE), Meghalaya",https://www.mbose.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Boards / Undertakings - Meghalaya,E011,"Meghalaya Energy Corporation Limited (MeECL), Meghalaya",https://meecl.meghalaya.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Boards / Undertakings - Meghalaya,E011,Meghalaya Private Universities Regulatory Board,https://mpurb.megeducation.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Boards / Undertakings - Meghalaya,E011,"Meghalaya State Planning Board, Meghalaya",https://megspb.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Boards / Undertakings - Meghalaya,E011,"Meghalaya State Pollution Control Board (MSPCB), Meghalaya",https://megspcb.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Boards / Undertakings - Meghalaya,E011,National Feeder Monitoring System,https://nfms.powermin.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Boards / Undertakings - Meghalaya,E011,Sustainable Agrarian Mission on use of Agri-Residue in Thermal Power Plants (SAMARTH),https://samarth.powermin.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Boards / Undertakings - Meghalaya,E011,Revamped Distribution Sector Scheme (RDSS),https://rdss.powermin.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Boards / Undertakings - Meghalaya,E011,Indian Railways Institute of Transport Management (IRITM),https://iritmold.indianrailways.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Commissions/ Committees - Meghalaya,E013,"Meghalaya State Agricultural Marketing Board, Meghalaya",https://megamb.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Commissions/ Committees - Meghalaya,E013,"Meghalaya State Commission for Protection of Child Rights, Meghalaya",https://megscpcr.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Commissions/ Committees - Meghalaya,E013,"Meghalaya State Electricity Regulatory Commission (MSERC), Meghalaya",https://mserc.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Commissions/ Committees - Meghalaya,E013,Meghalaya State Higher Education Council,https://mshec.megeducation.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Commissions/ Committees - Meghalaya,E013,"State Information Commission (SIC), Meghalaya",https://megsic.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Commissions/ Committees - Meghalaya,E013,National Feeder Monitoring System,https://nfms.powermin.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Commissions/ Committees - Meghalaya,E013,Sustainable Agrarian Mission on use of Agri-Residue in Thermal Power Plants (SAMARTH),https://samarth.powermin.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Commissions/ Committees - Meghalaya,E013,Revamped Distribution Sector Scheme (RDSS),https://rdss.powermin.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Commissions/ Committees - Meghalaya,E013,Indian Railways Institute of Transport Management (IRITM),https://iritmold.indianrailways.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Districts - Meghalaya,E042,East Garo Hills,https://eastgarohills.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Districts - Meghalaya,E042,East Jaintia Hills,https://eastjaintiahills.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Districts - Meghalaya,E042,East Khasi Hills,https://eastkhasihills.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Districts - Meghalaya,E042,North Garo Hills,https://northgarohills.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Districts - Meghalaya,E042,Ri Bhoi,https://ribhoi.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Districts - Meghalaya,E042,South Garo Hills,https://southgarohills.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Districts - Meghalaya,E042,South West Garo Hills,https://southwestgarohills.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Districts - Meghalaya,E042,South West Khasi Hills,https://southwestkhasihills.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Districts - Meghalaya,E042,West Garo Hills,https://westgarohills.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Districts - Meghalaya,E042,West Jaintia Hills,https://westjaintiahills.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Districts - Meghalaya,E042,West Khasi Hills,https://westkhasihills.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Districts - Meghalaya,E042,National Feeder Monitoring System,https://nfms.powermin.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Districts - Meghalaya,E042,Sustainable Agrarian Mission on use of Agri-Residue in Thermal Power Plants (SAMARTH),https://samarth.powermin.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Districts - Meghalaya,E042,Revamped Distribution Sector Scheme (RDSS),https://rdss.powermin.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Districts - Meghalaya,E042,Indian Railways Institute of Transport Management (IRITM),https://iritmold.indianrailways.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
ML,Meghalaya,state_or_ut,Statutory / Autonomous Bodies - Meghalaya,E051,"District Institute of Education and Training, Cherrapunjee, Meghalaya",https://dietsohra.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
